faculty_Id,publication_Id
15,2085793212
15,2096565421
15,2100810849
15,2105096195
15,2116316005
15,2124630305
15,2137126522
15,2142668494
15,2147009092
15,2151045871
15,2151681048
15,2151840883
15,2152620337
15,2154328564
15,2170485764
15,2171031009
15,2185997013
15,2197110667
15,2241888297
15,2276031283
15,2287795328
15,2465491062
15,2520640480
15,2526416754
15,2554929906
15,2593434759
15,2736596523
15,2771350203
15,2887929874
15,2898348749
15,2914631224
15,2948159578
15,2951206429
15,2958302123
15,2965537992
15,2980240874
15,2983753742
15,3021077449
15,3044844975
15,3082669724
15,3108452788
15,3110246618
16,63326942
16,87753372
16,115666382
16,184173742
16,1539495021
16,1902003010
16,1907003258
16,1963858591
16,1965260616
16,1965484571
16,1973410675
16,1974100507
16,1975296856
16,1975790660
16,1977971855
16,1981629032
16,1991466177
16,1992055950
16,1992301869
16,1993572617
16,1996225375
16,1996901220
16,1997650168
16,1997784518
16,1997885138
16,1998519879
16,2009977560
16,2014216297
16,2016635770
16,2018389835
16,2018654787
16,2019246026
16,2021460457
16,2026608875
16,2027772041
16,2028639762
16,2028889016
16,2030570299
16,2031321083
16,2035030692
16,2035115871
16,2044428238
16,2048668881
16,2050181971
16,2052493036
16,2053667299
16,2053843661
16,2054291203
16,2063535228
16,2065221130
16,2065540202
16,2068160829
16,2068382122
16,2071983648
16,2072954583
16,2074770709
16,2077323210
16,2077919660
16,2091501493
16,2095632607
16,2095983867
16,2097001189
16,2097494663
16,2097737237
16,2098192829
16,2099154878
16,2100739938
16,2104074028
16,2106857811
16,2111303489
16,2111389122
16,2112435678
16,2115941721
16,2119992936
16,2123551785
16,2123873494
16,2125980283
16,2126343959
16,2126399635
16,2130333788
16,2132178369
16,2132254251
16,2134354726
16,2139074146
16,2139543149
16,2140180639
16,2140255470
16,2141274007
16,2141987989
16,2142537222
16,2143860600
16,2145700761
16,2146781646
16,2147296306
16,2147426111
16,2148429572
16,2148827086
16,2150775529
16,2151860493
16,2154221125
16,2154676026
16,2154880989
16,2157571473
16,2160098564
16,2162573776
16,2162982974
16,2165401136
16,2166086478
16,2166732561
16,2167980913
16,2169968638
16,2170460608
16,2170835676
16,2187043817
16,2189387569
16,2241859478
16,2247935162
16,2261994782
16,2296296438
16,2324153683
16,2398539019
16,2399881321
16,2402241391
16,2402294257
16,2407167388
16,2408546513
16,2417033663
16,2462019631
16,2462523725
16,2463537704
16,2470924201
16,2473044488
16,2483863274
16,2496662957
16,2504197999
16,2508117657
16,2511803001
16,2546867968
16,2561301563
16,2574530310
16,2576115447
16,2608882116
16,2619669510
16,2620672884
16,2620897946
16,2621205833
16,2729640373
16,2731883647
16,2733547842
16,2736024851
16,2736762043
16,2739751633
16,2749460454
16,2767532007
16,2767584442
16,2770563577
16,2785557022
16,2787694176
16,2787746902
16,2795251638
16,2795443980
16,2795821536
16,2805384152
16,2810027437
16,2830638058
16,2882975585
16,2883359218
16,2883507283
16,2883808596
16,2884246111
16,2884291721
16,2884943471
16,2888328667
16,2889391561
16,2894365172
16,2902217519
16,2905463374
16,2907032563
16,2907462151
16,2907705732
16,2913032517
16,2915605461
16,2949457227
16,2949580175
16,2950083157
16,2951729683
16,2952844358
16,2953970279
16,2954823997
16,2963011053
16,2963034994
16,2963041333
16,2963139460
16,2963295463
16,2963943519
16,2964076502
16,2966150260
16,2967289945
16,2972082064
16,2993007949
16,2993034258
16,3005628256
16,3005869030
16,3013850009
16,3015029269
16,3027067538
16,3027993363
16,3047139163
16,3084448610
16,3098403179
16,3099077696
16,3100403944
16,3101412407
16,3101467500
16,3101548319
16,3102241410
16,3102559360
16,3102650716
16,3103170042
16,3103467564
16,3104955806
16,3105903381
17,1526813343
17,1979607662
17,1979790590
17,2004940445
17,2051760693
17,2089672258
17,2116705464
17,2139304592
17,2146329052
17,2162726111
17,2284270647
17,2324158919
17,2400778966
17,2405417967
17,2507706987
17,2523282103
17,2562005191
17,2581189719
17,2770727794
17,2897644843
17,2922259268
17,2943058657
17,2956094150
17,2970023705
17,2972731620
17,2983087026
17,2985814104
17,2996874060
17,2998342322
17,2998709103
17,2999854520
17,3001468239
17,3001800955
17,3008666094
17,3008885346
17,3011655281
17,3012377944
17,3019510641
17,3035252201
17,3039962484
17,3040450923
17,3041735433
17,3042289747
17,3083389787
17,3085631454
17,3085898354
17,3087281366
17,3087467751
17,3088147970
17,3091900426
17,3094590205
17,3104849992
17,3107328246
17,3108068338
17,3110127162
17,3114940308
18,1834739552
18,1914338134
18,1932170547
18,2283930799
18,2621197600
18,2774137387
18,2966150260
18,2966362451
18,2992817556
18,2993034258
18,2994639670
18,3027067538
18,3094107935
18,3103467564
19,65927655
19,71295551
19,104194314
19,104725487
19,121160620
19,199897230
19,564184566
19,1485921070
19,1494199733
19,1498041267
19,1502497324
19,1514919149
19,1514924837
19,1531780705
19,1547124637
19,1561941375
19,1575269218
19,1582785971
19,1602178389
19,1699554533
19,1894885992
19,1898833626
19,1948518738
19,1963761079
19,1964590044
19,1967826233
19,1967962387
19,1974705015
19,1976518930
19,1978025804
19,1982614567
19,1986864827
19,1987325373
19,1987340991
19,1987918625
19,1988444990
19,1989302453
19,1991035745
19,1991930391
19,1992997388
19,1993086511
