publication_id,keyword_id,score,pub_id,kw_id
1918559,46858,0.339431,p1918559,k46858
1926377,526,0.370385,p1926377,k526
1926377,2156,0.45551,p1926377,k2156
1926377,13173,0.329351,p1926377,k13173
1926377,13629,0.357643,p1926377,k13629
1926377,14199,0.369504,p1926377,k14199
1926377,16740,0.570048,p1926377,k16740
1926377,46562,0.353061,p1926377,k46562
1926377,46598,0.42481,p1926377,k46598
1926377,81794,0.486773,p1926377,k81794
1930656,3237,0.408971,p1930656,k3237
1930656,4754,0.466188,p1930656,k4754
1930656,7275,0.346801,p1930656,k7275
1930656,7768,0.182286,p1930656,k7768
1930656,11321,0.355145,p1930656,k11321
1930656,12295,0.236659,p1930656,k12295
1930656,30076,0.320411,p1930656,k30076
1930656,32768,0.305322,p1930656,k32768
1930656,80570,0.303428,p1930656,k80570
1936106,170,0.330399,p1936106,k170
1936106,963,0.00423576,p1936106,k963
1936106,7055,0.00354746,p1936106,k7055
1936106,9872,0.199201,p1936106,k9872
1936106,11617,0.00425134,p1936106,k11617
1936106,20304,0.00329032,p1936106,k20304
1936106,36721,0.00354579,p1936106,k36721
1936106,55993,0.300115,p1936106,k55993
1936106,76793,0.10908,p1936106,k76793
1938746,554,0.00219545,p1938746,k554
1938746,760,0.00746846,p1938746,k760
1938746,4191,0.0106112,p1938746,k4191
1938746,5944,0.414448,p1938746,k5944
1938746,17025,0.00452615,p1938746,k17025
1938746,21632,0.0029104,p1938746,k21632
1938746,49664,0.00186454,p1938746,k49664
1944672,0,0.0105434,p1944672,k0
1944672,532,0.334601,p1944672,k532
1944672,614,0.126182,p1944672,k614
1944672,3161,0.181371,p1944672,k3161
1944672,24728,0.344486,p1944672,k24728
1944672,30441,0.0034947,p1944672,k30441
1944672,40541,0.00550999,p1944672,k40541
1944672,46253,0.317926,p1944672,k46253
1944672,55624,0.0677033,p1944672,k55624
1950090,761,0.397368,p1950090,k761
1950090,805,0.433607,p1950090,k805
1950090,945,0.426768,p1950090,k945
1950090,5201,0.00941337,p1950090,k5201
1950090,7311,0.436993,p1950090,k7311
1950090,12418,0.469691,p1950090,k12418
1950090,13163,0.499127,p1950090,k13163
1950090,15383,0.264082,p1950090,k15383
1950090,74390,0.581037,p1950090,k74390
1950670,168,0.399291,p1950670,k168
1950670,1552,0.28146,p1950670,k1552
1950670,5998,0.493197,p1950670,k5998
1950670,12283,0.00555357,p1950670,k12283
1950670,14199,0.300673,p1950670,k14199
1950670,19265,0.198941,p1950670,k19265
1950670,20321,0.215821,p1950670,k20321
1950670,33876,0.192886,p1950670,k33876
1950670,39117,0.43816,p1950670,k39117
1961060,3971,0.341252,p1961060,k3971
1961060,7473,0.46972,p1961060,k7473
1961060,9214,0.00271497,p1961060,k9214
1961060,13506,0.285047,p1961060,k13506
1961060,14610,0.00539715,p1961060,k14610
1961060,28090,0.00661722,p1961060,k28090
1961060,29247,0.004016,p1961060,k29247
1961060,33250,0.251826,p1961060,k33250
1961060,64540,0.375609,p1961060,k64540
2008173,171,0.479386,p2008173,k171
2008173,406,0.502522,p2008173,k406
2008173,695,0.500724,p2008173,k695
2008173,1372,0.575995,p2008173,k1372
2008173,2570,0.273517,p2008173,k2570
2008173,7854,0.311838,p2008173,k7854
2008173,8335,0.415464,p2008173,k8335
2008173,14023,0.22135,p2008173,k14023
2008173,49300,0.386588,p2008173,k49300
2026351,122,0.00313424,p2026351,k122
2026351,299,0.213229,p2026351,k299
2026351,2682,0.596353,p2026351,k2682
2026351,4392,0.20891,p2026351,k4392
2026351,9288,0.0026834,p2026351,k9288
2026351,13322,0.488792,p2026351,k13322
2026351,16888,0.00327371,p2026351,k16888
2026351,21258,0.00291841,p2026351,k21258
2026351,62428,0.00480548,p2026351,k62428
2049211,28,0.366713,p2049211,k28
2049211,219,0.242814,p2049211,k219
2049211,253,0.00555006,p2049211,k253
2049211,509,0.297297,p2049211,k509
2049211,820,0.330551,p2049211,k820
2049211,1235,0.172533,p2049211,k1235
2049211,2799,0.452742,p2049211,k2799
2049211,2841,0.00305857,p2049211,k2841
2049211,12224,0.46077,p2049211,k12224
2053355,5201,0.00901582,p2053355,k5201
2053355,19160,0.00688403,p2053355,k19160
2053355,30685,0.00574256,p2053355,k30685
2053355,32458,0.469023,p2053355,k32458
2053355,35805,0.540854,p2053355,k35805
2053355,40192,0.00252463,p2053355,k40192
2053355,53620,0.424079,p2053355,k53620
2053355,55138,0.255283,p2053355,k55138
2053355,73883,0.00211132,p2053355,k73883
2092921,34,0.285621,p2092921,k34
2092921,176,0.00303835,p2092921,k176
2092921,793,0.351816,p2092921,k793
2092921,9161,0.258857,p2092921,k9161
2092921,11021,0.00573705,p2092921,k11021
2092921,18287,0.271876,p2092921,k18287
2092921,32728,0.232867,p2092921,k32728
2092921,57433,0.331885,p2092921,k57433
2092921,61942,0.111318,p2092921,k61942
2104954,372,0.000362791,p2104954,k372
2104954,1815,0.00076984,p2104954,k1815
2104954,1926,0.075097,p2104954,k1926
2104954,3476,-4.14385E-05,p2104954,k3476
2104954,5409,0.0869226,p2104954,k5409
2104954,6282,0.110599,p2104954,k6282
2104954,13346,0.00255581,p2104954,k13346
2104954,16394,0.0546406,p2104954,k16394
2104954,17852,0.350292,p2104954,k17852
2105184,17,0.382787,p2105184,k17
2105184,567,0.356351,p2105184,k567
2105184,4614,0.358412,p2105184,k4614
2105184,4938,0.395135,p2105184,k4938
2105184,5944,0.239457,p2105184,k5944
2105184,6863,0.281122,p2105184,k6863
2105184,10210,0.353764,p2105184,k10210
2105184,23369,0.31305,p2105184,k23369
2105184,30324,0.197725,p2105184,k30324
2107435,504,0.342913,p2107435,k504
2107435,760,0.00300445,p2107435,k760
2107435,1658,0.119213,p2107435,k1658
2107435,2601,0.318989,p2107435,k2601
2107435,3811,0.295141,p2107435,k3811
2107435,5055,0.0595442,p2107435,k5055
2107435,45511,0.105147,p2107435,k45511
2107435,63978,0.259107,p2107435,k63978
2107435,79860,0.221023,p2107435,k79860
2112696,2218,0.0027192,p2112696,k2218
2112696,2396,0.0018333,p2112696,k2396
2112696,2987,0.00325157,p2112696,k2987
2112696,5886,0.00336796,p2112696,k5886
2112696,6474,0.00448452,p2112696,k6474
2112696,8778,0.00207865,p2112696,k8778
2112696,11630,0.00442192,p2112696,k11630
2112696,31173,0.47356,p2112696,k31173
2112696,70540,0.00349461,p2112696,k70540
2134511,494,0.29663,p2134511,k494
2134511,3559,0.243742,p2134511,k3559
2134511,4895,0.110697,p2134511,k4895
2134511,6020,0.206384,p2134511,k6020
2134511,10108,0.00780629,p2134511,k10108
2134511,10474,0.0047282,p2134511,k10474
2134511,14202,0.15745,p2134511,k14202
2134511,60482,0.35716,p2134511,k60482
2134511,65005,0.00225567,p2134511,k65005
2137705,898,0.00136714,p2137705,k898
2137705,1668,0.362424,p2137705,k1668
2137705,2487,0.00269787,p2137705,k2487
2137705,2729,0.00542457,p2137705,k2729
2137705,4047,0.176491,p2137705,k4047
2137705,7219,0.00144823,p2137705,k7219
2137705,11395,0.00340419,p2137705,k11395
2137705,12156,0.395962,p2137705,k12156
2137705,53273,0.00254069,p2137705,k53273
2140723,452,0.485336,p2140723,k452
2140723,3836,0.354796,p2140723,k3836
2140723,3996,0.402055,p2140723,k3996
2140723,12032,0.379193,p2140723,k12032
2140723,12126,0.454639,p2140723,k12126
2140723,21360,0.350976,p2140723,k21360
2140723,33029,0.442206,p2140723,k33029
2140723,46388,0.379938,p2140723,k46388
2140723,66130,0.361556,p2140723,k66130
2145140,2,0.00238677,p2145140,k2
2145140,372,0.00503676,p2145140,k372
2145140,2841,0.00497922,p2145140,k2841
2145140,7100,0.0147493,p2145140,k7100
2145140,10983,0.00123914,p2145140,k10983
2145140,11754,0.00748377,p2145140,k11754
2145140,15863,0.0016094,p2145140,k15863
2145140,41764,0.596493,p2145140,k41764
2145140,53119,0.00704118,p2145140,k53119
2174875,914,0.534704,p2174875,k914
2174875,3454,0.372709,p2174875,k3454
2174875,4090,0.436317,p2174875,k4090
2174875,8003,0.309835,p2174875,k8003
2174875,15961,0.289042,p2174875,k15961
2174875,28582,0.441784,p2174875,k28582
2174875,41152,0.418984,p2174875,k41152
2174875,58914,0.328423,p2174875,k58914
2174875,73490,0.396237,p2174875,k73490
2177595,214,0.348974,p2177595,k214
2177595,1175,0.368464,p2177595,k1175
2177595,1811,0.359689,p2177595,k1811
2177595,2018,0.533765,p2177595,k2018
2177595,2531,0.291308,p2177595,k2531
2177595,4620,0.00560969,p2177595,k4620
2177595,9432,0.00863911,p2177595,k9432
2177595,10407,0.53489,p2177595,k10407
2177595,13999,0.00777963,p2177595,k13999
2180148,548,0.00255158,p2180148,k548
2180148,1630,0.00187955,p2180148,k1630
2180148,3093,0.00744072,p2180148,k3093
2180148,14534,0.0036636,p2180148,k14534
2180148,20515,0.00220862,p2180148,k20515
2180148,27181,0.321982,p2180148,k27181
2180148,29247,0.00484022,p2180148,k29247
2180148,46625,0.00258309,p2180148,k46625
2180148,61207,0.00311513,p2180148,k61207
2188409,4,0.380045,p2188409,k4
2188409,61,0.328084,p2188409,k61
2188409,308,0.225507,p2188409,k308
2188409,1489,0.136135,p2188409,k1489
2188409,6157,0.29875,p2188409,k6157
2188409,7591,0.375365,p2188409,k7591
2188409,18463,0.286195,p2188409,k18463
2188409,20059,0.265402,p2188409,k20059
2188409,25542,0.144729,p2188409,k25542
2203298,334,0.293569,p2203298,k334
2203298,468,0.36168,p2203298,k468
2203298,1112,0.463996,p2203298,k1112
2203298,4578,0.00481237,p2203298,k4578
2203298,4588,0.275839,p2203298,k4588
2203298,5128,0.0041646,p2203298,k5128
2203298,7565,0.00383332,p2203298,k7565
2203298,8213,0.422239,p2203298,k8213
2203298,44442,0.469984,p2203298,k44442
2204814,100,0.369259,p2204814,k100
2204814,1333,0.484474,p2204814,k1333
2204814,4712,0.476541,p2204814,k4712
2204814,5064,0.588375,p2204814,k5064
2204814,5187,0.437932,p2204814,k5187
2204814,6213,0.361809,p2204814,k6213
2204814,11139,0.432687,p2204814,k11139
2204814,35837,0.557068,p2204814,k35837
2204814,58726,0.421015,p2204814,k58726
2225560,147,0.284603,p2225560,k147
2225560,2855,0.461063,p2225560,k2855
2225560,3796,0.26898,p2225560,k3796
2225560,6567,0.455283,p2225560,k6567
2225560,6982,0.437711,p2225560,k6982
2225560,11026,0.308912,p2225560,k11026
2225560,15150,0.233453,p2225560,k15150
2225560,28939,0.00483278,p2225560,k28939
2225560,51190,0.284208,p2225560,k51190
2240029,45,0.154809,p2240029,k45
2240029,199,0.000959072,p2240029,k199
2240029,3252,0.000643233,p2240029,k3252
2240029,15988,0.185283,p2240029,k15988
2240029,22482,0.0286418,p2240029,k22482
2240029,23888,0.00109783,p2240029,k23888
2240029,40541,0.00293099,p2240029,k40541
2240029,47095,0.000505132,p2240029,k47095
2240029,74838,0.000879084,p2240029,k74838
2241161,735,0.00242871,p2241161,k735
2241161,829,0.00593752,p2241161,k829
2241161,1151,0.00894439,p2241161,k1151
2241161,2333,0.000567591,p2241161,k2333
2241161,3543,0.00389756,p2241161,k3543
2241161,6037,0.00158884,p2241161,k6037
2241161,9680,0.012368,p2241161,k9680
2241161,22858,0.00249598,p2241161,k22858
2241161,27432,0.00302777,p2241161,k27432
2242044,3355,0.00835908,p2242044,k3355
2242044,3477,0.212902,p2242044,k3477
2242044,5039,0.351907,p2242044,k5039
2242044,14774,0.236766,p2242044,k14774
2242044,18458,0.288483,p2242044,k18458
2242044,21400,0.30617,p2242044,k21400
2242044,48202,0.328758,p2242044,k48202
2242044,57842,0.346674,p2242044,k57842
2242044,62946,0.271416,p2242044,k62946
2276267,701,0.350918,p2276267,k701
2276267,2091,0.322764,p2276267,k2091
2276267,2988,0.325054,p2276267,k2988
2276267,7674,0.31846,p2276267,k7674
2276267,9710,0.400677,p2276267,k9710
2276267,11102,0.297119,p2276267,k11102
2276267,18566,0.284877,p2276267,k18566
2276267,52559,0.27943,p2276267,k52559
2276267,61612,0.507749,p2276267,k61612
2280944,1293,0.0051188,p2280944,k1293
2280944,1807,0.00235402,p2280944,k1807
2280944,2218,0.00402802,p2280944,k2218
2280944,2540,0.410705,p2280944,k2540
2280944,10271,0.600385,p2280944,k10271
2280944,52291,0.430101,p2280944,k52291
2280944,56413,0.000649856,p2280944,k56413
2283060,7,0.00191383,p2283060,k7
2283060,325,0.162749,p2283060,k325
2283060,898,0.000854769,p2283060,k898
2283060,1141,0.363388,p2283060,k1141
2283060,4343,0.0104951,p2283060,k4343
2283060,9861,0.00106753,p2283060,k9861
2283060,11617,0.00294057,p2283060,k11617
2283060,22843,0.539158,p2283060,k22843
2283060,30685,0.0010393,p2283060,k30685
2290496,1254,0.246127,p2290496,k1254
2290496,1735,0.16748,p2290496,k1735
2290496,2366,0.205047,p2290496,k2366
2290496,6957,0.0973435,p2290496,k6957
2290496,14199,0.0936159,p2290496,k14199
2290496,26673,0.170776,p2290496,k26673
2290496,37001,0.233744,p2290496,k37001
2290496,53738,0.083869,p2290496,k53738
2290496,80265,0.148268,p2290496,k80265
2293406,23,0.279049,p2293406,k23
2293406,1726,0.41191,p2293406,k1726
2293406,4286,0.476369,p2293406,k4286
2293406,6160,0.435161,p2293406,k6160
2293406,6378,0.502654,p2293406,k6378
2293406,6480,0.363741,p2293406,k6480
2293406,24952,0.355294,p2293406,k24952
2293406,54304,0.326128,p2293406,k54304
2293406,62248,0.27106,p2293406,k62248
2294255,20,0.605444,p2294255,k20
2294255,2135,0.178371,p2294255,k2135
2294255,5204,0.524186,p2294255,k5204
2294255,6605,0.00415056,p2294255,k6605
2294255,9288,0.00571488,p2294255,k9288
2294255,9740,0.00153569,p2294255,k9740
2294255,21344,0.00125582,p2294255,k21344
2294255,23488,0.00363097,p2294255,k23488
2294255,42435,0.00372157,p2294255,k42435
2303347,2134,0.000437836,p2303347,k2134
2303347,3102,0.0730204,p2303347,k3102
2303347,6125,0.000824792,p2303347,k6125
2303347,7238,-0.000311782,p2303347,k7238
2303347,7725,-0.00047765,p2303347,k7725
2303347,9247,0.0907724,p2303347,k9247
2303347,16877,-0.000611823,p2303347,k16877
2303347,33123,0.302019,p2303347,k33123
2303347,68992,0.00534319,p2303347,k68992
2308663,211,0.473815,p2308663,k211
2308663,302,0.00197465,p2308663,k302
2308663,2393,0.00361329,p2308663,k2393
2308663,6493,0.3961,p2308663,k6493
2308663,17165,0.00261254,p2308663,k17165
2308663,26728,0.00604934,p2308663,k26728
2308663,38278,0.00367205,p2308663,k38278
2308663,52643,0.00487219,p2308663,k52643
2308663,52715,0.00209995,p2308663,k52715
2331017,340,0.00857757,p2331017,k340
2331017,519,0.0101219,p2331017,k519
2331017,577,0.428165,p2331017,k577
2331017,4754,0.525078,p2331017,k4754
2331017,12355,0.0029352,p2331017,k12355
2331017,15416,0.00539814,p2331017,k15416
2331017,30376,0.284209,p2331017,k30376
2331017,38568,0.00836722,p2331017,k38568
2331017,65823,0.507864,p2331017,k65823
2337330,46,0.617646,p2337330,k46
2337330,383,0.452454,p2337330,k383
2337330,1535,0.00753983,p2337330,k1535
2337330,1561,0.374259,p2337330,k1561
2337330,6260,0.629806,p2337330,k6260
2337330,6675,0.383507,p2337330,k6675
2337330,6770,0.587489,p2337330,k6770
2337330,18296,0.370097,p2337330,k18296
2337330,28338,0.161911,p2337330,k28338
2339302,113,0.277942,p2339302,k113
2339302,5973,0.221034,p2339302,k5973
2339302,16938,0.227796,p2339302,k16938
2339302,17994,0.245927,p2339302,k17994
2339302,24450,0.163779,p2339302,k24450
2339302,40500,0.154514,p2339302,k40500
2339302,44054,0.282105,p2339302,k44054
2339302,44781,0.121152,p2339302,k44781
2339302,72320,0.240609,p2339302,k72320
2351918,793,0.437091,p2351918,k793
2351918,2134,0.000820818,p2351918,k2134
2351918,2160,-3.68985E-05,p2351918,k2160
2351918,2211,4.62183E-05,p2351918,k2211
2351918,11126,-0.000232795,p2351918,k11126
2351918,11675,0.489855,p2351918,k11675
2351918,13921,0.000150455,p2351918,k13921
2351918,17041,7.93869E-05,p2351918,k17041
2351918,42435,0.00047248,p2351918,k42435
2352100,518,0.333278,p2352100,k518
2352100,1311,0.499049,p2352100,k1311
2352100,2578,0.544652,p2352100,k2578
2352100,14555,0.298318,p2352100,k14555
2352100,33316,0.262066,p2352100,k33316
2352100,43565,0.257202,p2352100,k43565
2352100,49691,0.432597,p2352100,k49691
2352100,50754,0.383011,p2352100,k50754
2352100,61299,0.423469,p2352100,k61299
2362254,522,0.00522023,p2362254,k522
2362254,2035,0.346634,p2362254,k2035
2362254,3923,0.307554,p2362254,k3923
2362254,4169,0.00634688,p2362254,k4169
2362254,14116,0.331658,p2362254,k14116
2362254,23629,0.368501,p2362254,k23629
2362254,39438,0.00882169,p2362254,k39438
2362254,42277,0.320123,p2362254,k42277
2362254,60722,0.27143,p2362254,k60722
2385924,214,0.409814,p2385924,k214
2385924,1565,0.40783,p2385924,k1565
2385924,1932,0.543778,p2385924,k1932
2385924,5052,0.418142,p2385924,k5052
2385924,7502,0.529211,p2385924,k7502
2385924,7637,0.573912,p2385924,k7637
2385924,9479,0.49891,p2385924,k9479
2385924,21419,0.43855,p2385924,k21419
2385924,25126,0.43892,p2385924,k25126
2394243,682,0.631091,p2394243,k682
2394243,1947,0.401042,p2394243,k1947
2394243,2335,0.432154,p2394243,k2335
2394243,3654,0.598714,p2394243,k3654
2394243,4910,0.542558,p2394243,k4910
2394243,5396,0.481044,p2394243,k5396
2394243,21360,0.435974,p2394243,k21360
2394243,23625,0.452547,p2394243,k23625
2394243,78512,0.470991,p2394243,k78512
2398136,573,0.381261,p2398136,k573
2398136,1148,0.428579,p2398136,k1148
2398136,3037,0.421436,p2398136,k3037
2398136,3348,0.401354,p2398136,k3348
2398136,4599,0.430614,p2398136,k4599
2398136,9954,0.434512,p2398136,k9954
2398136,13972,0.419961,p2398136,k13972
2398136,17105,0.368689,p2398136,k17105
2398136,33044,0.375741,p2398136,k33044
2405783,122,0.00536032,p2405783,k122
2405783,276,0.00929281,p2405783,k276
2405783,340,0.0075959,p2405783,k340
2405783,478,0.52797,p2405783,k478
2405783,762,0.00920981,p2405783,k762
2405783,5319,0.00453443,p2405783,k5319
2405783,7866,0.30366,p2405783,k7866
2405783,13999,0.00749898,p2405783,k13999
2405783,49868,0.00600374,p2405783,k49868
2410648,1983,0.00211431,p2410648,k1983
2410648,4590,0.00147474,p2410648,k4590
2410648,6453,0.00391435,p2410648,k6453
2410648,10101,0.00129417,p2410648,k10101
2410648,20304,0.00381228,p2410648,k20304
2410648,28082,0.00358575,p2410648,k28082
2410648,30919,0.00135486,p2410648,k30919
2410648,32323,0.00197159,p2410648,k32323
2410648,34956,0.00874955,p2410648,k34956
2416166,406,0.260059,p2416166,k406
2416166,3271,0.233044,p2416166,k3271
2416166,11347,0.407858,p2416166,k11347
2416166,17465,0.390894,p2416166,k17465
2416166,28973,0.273248,p2416166,k28973
2416166,30906,0.366751,p2416166,k30906
2416166,43214,0.336285,p2416166,k43214
2416166,57049,0.271576,p2416166,k57049
2416166,79018,0.404653,p2416166,k79018
2428298,406,0.353829,p2428298,k406
2428298,6090,0.450862,p2428298,k6090
2428298,9792,0.270207,p2428298,k9792
2428298,11904,0.403439,p2428298,k11904
2428298,17629,0.529423,p2428298,k17629
2428298,42476,0.290478,p2428298,k42476
2428298,47032,0.302958,p2428298,k47032
2428298,55460,0.262909,p2428298,k55460
2428298,61396,0.51964,p2428298,k61396
2463690,420,0.326303,p2463690,k420
2463690,1077,0.124918,p2463690,k1077
2463690,3511,0.252246,p2463690,k3511
2463690,10592,0.256658,p2463690,k10592
2463690,15988,0.385145,p2463690,k15988
2463690,26429,0.369163,p2463690,k26429
2463690,29081,0.327766,p2463690,k29081
2463690,33665,0.294843,p2463690,k33665
2463690,40829,0.368928,p2463690,k40829
2467813,188,0.601168,p2467813,k188
2467813,1461,0.377355,p2467813,k1461
2467813,1591,0.344787,p2467813,k1591
2467813,12805,0.490563,p2467813,k12805
2467813,18877,0.258198,p2467813,k18877
2467813,21517,0.284849,p2467813,k21517
2467813,31878,0.380416,p2467813,k31878
2467813,33063,0.363975,p2467813,k33063
2467813,39768,0.534212,p2467813,k39768
2480727,214,0.319354,p2480727,k214
2480727,588,0.549282,p2480727,k588
2480727,5513,0.480705,p2480727,k5513
2480727,5761,0.473105,p2480727,k5761
2480727,7041,0.306517,p2480727,k7041
2480727,23644,0.00620279,p2480727,k23644
2480727,38253,0.435318,p2480727,k38253
2480727,50292,0.337493,p2480727,k50292
2480727,76793,0.171277,p2480727,k76793
2502283,2116,0.143241,p2502283,k2116
2502283,3334,0.411114,p2502283,k3334
2502283,3887,0.364417,p2502283,k3887
2502283,4727,0.00664847,p2502283,k4727
2502283,5204,0.208546,p2502283,k5204
2502283,5987,0.0550287,p2502283,k5987
2502283,14202,0.13254,p2502283,k14202
2502283,33787,0.281626,p2502283,k33787
2502283,60237,0.00203019,p2502283,k60237
2540670,147,0.184103,p2540670,k147
2540670,395,0.352787,p2540670,k395
2540670,1036,0.310413,p2540670,k1036
2540670,2318,0.341585,p2540670,k2318
2540670,6567,0.358104,p2540670,k6567
2540670,9381,0.00442852,p2540670,k9381
2540670,14199,0.203387,p2540670,k14199
2540670,25084,0.0402079,p2540670,k25084
2540670,56076,0.345827,p2540670,k56076
2559367,1807,0.00159503,p2559367,k1807
2559367,3192,0.00340799,p2559367,k3192
2559367,14122,0.187671,p2559367,k14122
2559367,17709,0.00368671,p2559367,k17709
2559367,25375,0.00105723,p2559367,k25375
2559367,30685,0.00268497,p2559367,k30685
2559367,42783,0.353897,p2559367,k42783
2559367,52237,0.312352,p2559367,k52237
2559367,71279,0.27227,p2559367,k71279
2583478,137,0.115492,p2583478,k137
2583478,249,0.352897,p2583478,k249
2583478,1591,0.215172,p2583478,k1591
2583478,2318,0.457813,p2583478,k2318
2583478,5044,0.00964617,p2583478,k5044
2583478,11381,0.274459,p2583478,k11381
2583478,31153,0.348894,p2583478,k31153
2583478,38160,0.266156,p2583478,k38160
2583478,43547,0.554067,p2583478,k43547
2584044,212,0.29518,p2584044,k212
2584044,2495,0.322188,p2584044,k2495
2584044,2706,0.230584,p2584044,k2706
2584044,4309,0.360969,p2584044,k4309
2584044,5967,0.356016,p2584044,k5967
2584044,9947,0.380067,p2584044,k9947
2584044,12152,0.328725,p2584044,k12152
2584044,21235,0.330668,p2584044,k21235
2584044,33154,0.332416,p2584044,k33154
2589729,945,0.414479,p2589729,k945
2589729,1198,0.0108283,p2589729,k1198
2589729,1600,0.421421,p2589729,k1600
2589729,2603,0.378321,p2589729,k2603
2589729,15141,0.434577,p2589729,k15141
2589729,18047,0.223775,p2589729,k18047
2589729,22217,0.292139,p2589729,k22217
2589729,53779,0.190191,p2589729,k53779
2589729,55064,0.350985,p2589729,k55064
2592322,108,0.00367253,p2592322,k108
2592322,302,0.00185368,p2592322,k302
2592322,2309,0.00590798,p2592322,k2309
2592322,3248,0.00559531,p2592322,k3248
2592322,4369,0.33724,p2592322,k4369
2592322,4517,0.382993,p2592322,k4517
2592322,4590,0.00192647,p2592322,k4590
2592322,8555,0.464506,p2592322,k8555
2592322,38344,0.465308,p2592322,k38344
2621357,2192,0.000533079,p2621357,k2192
2621357,2522,0.00866364,p2621357,k2522
2621357,7219,0.0013473,p2621357,k7219
2621357,7598,0.540346,p2621357,k7598
2621357,10145,0.00577313,p2621357,k10145
2621357,10833,0.00044678,p2621357,k10833
2621357,26522,0.00548025,p2621357,k26522
2621357,43748,0.00439087,p2621357,k43748
2650906,701,0.370582,p2650906,k701
2650906,1281,0.218786,p2650906,k1281
2650906,6706,0.236637,p2650906,k6706
2650906,10841,0.30059,p2650906,k10841
2650906,18168,0.546238,p2650906,k18168
2650906,21517,0.354595,p2650906,k21517
2650906,26828,0.386028,p2650906,k26828
2650906,27508,0.670988,p2650906,k27508
2650906,71280,0.304322,p2650906,k71280
2661717,765,0.00263297,p2661717,k765
2661717,6448,0.00630664,p2661717,k6448
2661717,11076,0.00781841,p2661717,k11076
2661717,18316,0.304726,p2661717,k18316
2661717,24948,0.327383,p2661717,k24948
2661717,30376,0.173869,p2661717,k30376
2661717,62879,0.438927,p2661717,k62879
2661717,66652,0.213302,p2661717,k66652
2661717,67058,0.160694,p2661717,k67058
2666015,877,0.541916,p2666015,k877
2666015,954,0.00294202,p2666015,k954
2666015,1481,0.397457,p2666015,k1481
2666015,1576,0.319445,p2666015,k1576
2666015,6864,0.00149271,p2666015,k6864
2666015,16906,0.481019,p2666015,k16906
2666015,20515,0.00208698,p2666015,k20515
2666015,35425,0.00186988,p2666015,k35425
2666015,71697,0.0050091,p2666015,k71697
2696813,572,0.335205,p2696813,k572
2696813,1535,0.00800285,p2696813,k1535
2696813,5694,0.261451,p2696813,k5694
2696813,9288,0.00437311,p2696813,k9288
2696813,33154,0.273159,p2696813,k33154
2696813,33255,0.316504,p2696813,k33255
2696813,45572,0.466547,p2696813,k45572
2696813,64559,0.245108,p2696813,k64559
2696813,76387,0.00662679,p2696813,k76387
2700343,702,0.438295,p2700343,k702
2700343,946,0.386909,p2700343,k946
2700343,2607,0.404646,p2700343,k2607
2700343,4047,0.163083,p2700343,k4047
2700343,4504,0.328709,p2700343,k4504
2700343,24274,0.108366,p2700343,k24274
2700343,26211,0.509755,p2700343,k26211
2700343,29037,0.452884,p2700343,k29037
2700343,41842,0.347971,p2700343,k41842
2716510,2767,0.236286,p2716510,k2767
2716510,2792,0.00326815,p2716510,k2792
2716510,7872,0.161561,p2716510,k7872
2716510,8435,0.00358843,p2716510,k8435
2716510,18845,0.00638117,p2716510,k18845
